orig_texts	orig_labels	orig_predictions	orig_z	edits_texts	edits_labels	edits_predictions	edits_z_pre	edits_z_pos
▁2 ▁people ▁with ▁backpack s ▁are ▁at ▁ a ▁table ▁with ▁ a ▁woman ▁with ▁ a ▁be ige ▁ blaze r ▁sitting ▁behind ▁it . </s> ▁10 ▁people ▁are ▁kiss ing </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]	▁2 ▁people ▁with ▁backpack s ▁are ▁at ▁ a ▁table ▁with ▁ a ▁woman ▁with ▁ a ▁be ige ▁ blaze r ▁sitting ▁behind ▁it . </s> ▁people ▁are ▁rest ing </s>	0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]
▁Two ▁black ▁guys , ▁that ▁are ▁on ▁rival ▁teams ▁playing ▁basketball . </s> ▁Two ▁women ▁playing ▁basketball . </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]	▁Two ▁black ▁guys , ▁that ▁are ▁on ▁rival ▁teams ▁playing ▁basketball . </s> ▁People ▁playing ▁basketball . </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]
▁Three ▁men ▁in ▁yellow ▁green ▁safety ▁vest s ▁sit ▁on ▁ a ▁bench ▁ y awning , ▁smoking ▁and ▁having ▁ a ▁break . </s> ▁There ▁are ▁people ▁ seated . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]	▁Three ▁men ▁in ▁yellow ▁green ▁safety ▁vest s ▁sit ▁on ▁ a ▁bench ▁ y awning , ▁smoking ▁and ▁having ▁ a ▁break . </s> ▁Three ▁men ▁ eat ▁lunch . </s>	2	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]
▁A ▁black ▁and ▁white ▁picture ▁of ▁ a ▁city ▁street ▁with ▁ a ▁food ▁vendor ▁in ▁the ▁for e ground . </s> ▁The ▁colors ▁has ▁disappeared ▁form ▁the ▁world . </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]	▁A ▁black ▁and ▁white ▁picture ▁of ▁ a ▁city ▁street ▁with ▁ a ▁food ▁vendor ▁in ▁the ▁for e ground . </s> ▁The ▁picture ▁is ▁of ▁the ▁street . </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]
▁A ▁person ▁ sweeping ▁stairs ▁in ▁ a ▁park . </s> ▁A ▁person ▁outside . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]	▁A ▁person ▁ sweeping ▁stairs ▁in ▁ a ▁park . </s> ▁A ▁person ▁is ▁cooking ▁dinner . </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]
▁A ▁white ▁and ▁black ▁ spotted ▁dog ▁is ▁running ▁through ▁ a ▁grass y ▁area . </s> ▁A ▁dog ▁is ▁outdoors . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]	▁A ▁white ▁and ▁black ▁ spotted ▁dog ▁is ▁running ▁through ▁ a ▁grass y ▁area . </s> ▁A ▁dog ▁is ▁sleeping . </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]
▁Man ▁in ▁blue ▁shirt ▁ y ell s ▁and ▁points ▁off - cam era ▁while ▁ a ▁man ▁in ▁ a ▁blue ▁shirt ▁and ▁baseball ▁cap ▁watches . </s> ▁A ▁man ▁is ▁ y e lling . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]	▁Man ▁in ▁blue ▁shirt ▁ y ell s ▁and ▁points ▁off - cam era ▁while ▁ a ▁man ▁in ▁ a ▁blue ▁shirt ▁and ▁baseball ▁cap ▁watches . </s> ▁A ▁man ▁is ▁ y e lling . </s>	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]
▁A ▁man ▁sitting ▁on ▁ a ▁statue ▁outdoors , ▁near ▁ a ▁woman ▁standing ▁next ▁to ▁him . </s> ▁children ▁playing ▁baseball ▁at ▁the ▁park </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]	▁A ▁man ▁sitting ▁on ▁ a ▁statue ▁outdoors , ▁near ▁ a ▁woman ▁standing ▁next ▁to ▁him . </s> ▁Two ▁people ▁are ▁at ▁the ▁same ▁place </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]
▁A ▁woman ▁with ▁ a ▁white ▁blanket ▁over ▁her ▁head ▁is ▁holding ▁ a ▁baby ▁wrapped ▁in ▁ a ▁blue , ▁pink , ▁and ▁yellow ▁blanket . </s> ▁The ▁blanket ▁is ▁black . </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]	▁A ▁woman ▁with ▁ a ▁white ▁blanket ▁over ▁her ▁head ▁is ▁holding ▁ a ▁baby ▁wrapped ▁in ▁ a ▁blue , ▁pink , ▁and ▁yellow ▁blanket . </s> ▁The ▁baby ▁is ▁being ▁held . </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]
▁The ▁man ▁white ▁purple ▁and ▁white ▁ pol ka - dotted ▁ shirts ▁is ▁eating ▁and ▁looking ▁to ▁his ▁right ▁while ▁the ▁woman ▁behind ▁him ▁has ▁ a ▁confused ▁look ▁on ▁her ▁face . </s> ▁A ▁person ▁is ▁ consuming ▁food . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]	▁The ▁man ▁white ▁purple ▁and ▁white ▁ pol ka - dotted ▁ shirts ▁is ▁eating ▁and ▁looking ▁to ▁his ▁right ▁while ▁the ▁woman ▁behind ▁him ▁has ▁ a ▁confused ▁look ▁on ▁her ▁face . </s> ▁A ▁man ▁is ▁ s cuba ▁diving . </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]
▁The ▁man ▁in ▁the ▁ s a ilor ▁suit ▁is ▁holding ▁literature . </s> ▁A ▁chef ▁is ▁cooking ▁stew . </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]	▁The ▁man ▁in ▁the ▁ s a ilor ▁suit ▁is ▁holding ▁literature . </s> ▁A ▁man ▁is ▁holding ▁something . </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]
▁A ▁young ▁woman ▁wearing ▁ a ▁yellow ▁shirt ▁and ▁off - white ▁short s ▁is ▁reading ▁ a ▁book ▁while ▁sitting ▁on ▁ a ▁park ▁bench . </s> ▁A ▁woman ▁reading ▁ a ▁book ▁while ▁sitting ▁on ▁ a ▁bench . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]	▁A ▁young ▁woman ▁wearing ▁ a ▁yellow ▁shirt ▁and ▁off - white ▁short s ▁is ▁reading ▁ a ▁book ▁while ▁sitting ▁on ▁ a ▁park ▁bench . </s> ▁A ▁woman ▁reading ▁ a ▁book ▁while ▁sitting ▁on ▁ a ▁bench . </s>	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]
▁A ▁younger ▁couple ▁is ▁walking ▁across ▁ a ▁cross walk ▁outside ▁with ▁ a ▁very ▁busy ▁bus ▁stop ▁behind ▁them . </s> ▁There ▁are ▁people ▁inside ▁of ▁ a ▁store . </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]	▁A ▁younger ▁couple ▁is ▁walking ▁across ▁ a ▁cross walk ▁outside ▁with ▁ a ▁very ▁busy ▁bus ▁stop ▁behind ▁them . </s> ▁Two ▁people ▁are ▁in ▁front ▁of ▁ a ▁bus ▁stop . </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]
▁A ▁wall ▁ hung ▁with ▁multi colored ▁crosses ▁is ▁visible ▁behind ▁the ▁group ▁of ▁young ▁men ▁as ▁they ▁convers e . </s> ▁Young ▁men ▁are ▁talking </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]	▁A ▁wall ▁ hung ▁with ▁multi colored ▁crosses ▁is ▁visible ▁behind ▁the ▁group ▁of ▁young ▁men ▁as ▁they ▁convers e . </s> ▁Men ▁are ▁sleeping </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]
▁Two ▁women ▁wearing ▁red ▁are ▁smiling ▁at ▁the ▁camera . </s> ▁With ▁their ▁back s ▁turned ▁to ▁the ▁camera ▁were ▁two ▁women ▁wearing ▁blue ▁dresses </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]	▁Two ▁women ▁wearing ▁red ▁are ▁smiling ▁at ▁the ▁camera . </s> ▁With ▁their ▁smile s ▁drawn ▁up ▁to ▁the ▁camera ▁two ▁women ▁wearing ▁red </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]
▁A ▁man ▁ ham mer ing ▁nails ▁on ▁ a ▁shed . </s> ▁The ▁shed ▁is ▁made ▁of ▁ t - shirts . </s>	2	1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]	▁A ▁man ▁ ham mer ing ▁nails ▁on ▁ a ▁shed . </s> ▁The ▁shed ▁is ▁made ▁of ▁ ham mers . </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]
▁A ▁man ▁wearing ▁ a ▁business ▁suit ▁holds ▁up ▁ a ▁drink ▁as ▁the ▁other ▁laugh s . </s> ▁the ▁man ▁is ▁crying ▁and ▁writing </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]	▁A ▁man ▁wearing ▁ a ▁business ▁suit ▁holds ▁up ▁ a ▁drink ▁as ▁the ▁other ▁laugh s . </s> ▁the ▁man ▁is ▁laughing </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]
▁Some ▁folks ▁pick ▁out ▁the ▁food ▁they ▁want ▁at ▁ a ▁party . </s> ▁The ▁party - go ers ▁are ▁per using ▁the ▁buffet . </s>	0	1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]	▁Some ▁folks ▁pick ▁out ▁the ▁food ▁they ▁want ▁at ▁ a ▁party . </s> ▁The ▁co - work ers ▁are ▁waiting ▁for ▁the ▁party ▁to ▁start . </s>	2	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]
▁A ▁woman ▁swing s ▁on ▁ a ▁rope ▁overlook ing ▁ a ▁red ▁farmhouse ▁and ▁gate d ▁pasture s ▁and ▁tall ▁trees . </s> ▁the ▁woman ▁is ▁hanging ▁out ▁with ▁her ▁kids </s>	2	1	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]	▁A ▁woman ▁swing s ▁on ▁ a ▁rope ▁overlook ing ▁ a ▁red ▁farmhouse ▁and ▁gate d ▁pasture s ▁and ▁tall ▁trees . </s> ▁the ▁woman ▁is ▁swing ing ▁on ▁her ▁rope </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]
▁A ▁man ▁in ▁ a ▁dark ▁long ▁rain proof ▁jacket ▁but ▁dry ▁hair ▁walks ▁to ▁the ▁left ▁in ▁ a ▁city ▁that ▁has ▁recently ▁ rained . </s> ▁the ▁man ▁is ▁sit ted ▁in ▁the ▁bar </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]	▁A ▁man ▁in ▁ a ▁dark ▁long ▁rain proof ▁jacket ▁but ▁dry ▁hair ▁walks ▁to ▁the ▁left ▁in ▁ a ▁city ▁that ▁has ▁recently ▁ rained . </s> ▁the ▁man ▁is ▁dis sec ted ▁from ▁the ▁rain </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]
▁A ▁gymnas t ▁is ▁seen ▁de f ying ▁gravity ▁as ▁she ▁perform s ▁an ▁impressive ▁move ▁several ▁feet ▁above ▁the ▁parallel ▁bars . </s> ▁ a ▁gym ans t ▁performing </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]	▁A ▁gymnas t ▁is ▁seen ▁de f ying ▁gravity ▁as ▁she ▁perform s ▁an ▁impressive ▁move ▁several ▁feet ▁above ▁the ▁parallel ▁bars . </s> ▁ a ▁gymnas t ▁is ▁at ▁home ▁sleeping </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]
▁Three ▁women ▁are ▁dancing ▁among ▁the ▁bamboo . </s> ▁A ▁group ▁of ▁men ▁are ▁fencing . </s>	2	2	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]	▁Three ▁women ▁are ▁dancing ▁among ▁the ▁bamboo . </s> ▁A ▁group ▁of ▁women ▁are ▁dancing . </s>	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]
▁A ▁man ▁has ▁wreck e d ▁his ▁racing ▁bike ▁in ▁the ▁dirt ▁with ▁five ▁spectator s ▁behind ▁ a ▁rope . </s> ▁A ▁man ▁has ▁damaged ▁something . </s>	0	0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]	▁A ▁man ▁has ▁wreck e d ▁his ▁racing ▁bike ▁in ▁the ▁dirt ▁with ▁five ▁spectator s ▁behind ▁ a ▁rope . </s> ▁A ▁man ▁is ▁sleeping . </s>	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]
